invoice_id,invoice_number,vendor_id,vendor_name,invoice_date,due_date,payment_terms,po_number,line_item_count,line_items_json,subtotal,tax_rate,tax_amount,shipping_handling,total_amount,currency,payment_status,amount_paid,balance_due,payment_date,payment_method,approved_by,notes,created_at,updated_at,_source_file,_loaded_at
INV-417F7796,INV-FASHITA-2022-00346,VND-005,FashionFirst Italia,10/09/2022,2022-09-10,NET30,PO-426236,4,"[{""line_number"": 1, ""product_id"": ""PRD-000252"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 449, ""unit_cost"": 420.26, ""line_total"": 188696.74}, {""line_number"": 2, ""product_id"": ""PRD-000173"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 41, ""unit_cost"": 399.08, ""line_total"": 16362.28}, {""line_number"": 3, ""product_id"": ""PRD-000033"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 145, ""unit_cost"": 278.57, ""line_total"": 40392.65}, {""line_number"": 4, ""product_id"": ""PRD-000252"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 433, ""unit_cost"": 420.26, ""line_total"": 181972.58}]",427424.25,0.21,89759.09,444.44,517627.78,EUR,partial,348144.24,169483.54,2022-10-12,wire_transfer,procurement@company.com,,2022-09-10T00:00:00,2022-11-09T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-A4D31F79,INV-BEAUTYBL-2022-00347,VND-008,BeautyBliss Cosmetics,2023/01/24,24/01/2023,NET30,PO-505737,5,"[{""line_number"": 1, ""product_id"": ""PRD-000211"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 235, ""unit_cost"": 327.79, ""line_total"": 77030.65}, {""line_number"": 2, ""product_id"": ""PRD-000464"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 464, ""unit_cost"": 453.71, ""line_total"": 210521.44}, {""line_number"": 3, ""product_id"": ""PRD-000090"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 204, ""unit_cost"": -245.21, ""line_total"": -50022.84}, {""line_number"": 4, ""product_id"": ""PRD-000436"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 143, ""unit_cost"": 8.8, ""line_total"": 1258.4}, {""line_number"": 5, ""product_id"": ""PRD-000133"", ""description"": ""Bulk purchase - Line 5"", ""quantity"": 273, ""unit_cost"": 339.71, ""line_total"": 92740.83}]",331528.48,0.1,33152.85,0.0,364681.33,EUR,pending,0.0,364681.33,,wire_transfer,jane.smith@company.com,Quality inspection required,2023-01-24T00:00:00,2023-03-04T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-7BF83003,INV-AUSSPORT-2024-00348,VND-004,Aussie Sports Gear,2022/11/17,2022-11-17,NET30,PO-263634,8,"[{""line_number"": 1, ""product_id"": ""PRD-000021"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 28, ""unit_cost"": 441.17, ""line_total"": 12352.76}, {""line_number"": 2, ""product_id"": ""PRD-000264"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 206, ""unit_cost"": 187.07, ""line_total"": 38536.42}, {""line_number"": 3, ""product_id"": ""PRD-000188"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 188, ""unit_cost"": 505.4, ""line_total"": 95015.2}, {""line_number"": 4, ""product_id"": ""PRD-000018"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 193, ""unit_cost"": 233.41, ""line_total"": 45048.13}, {""line_number"": 5, ""product_id"": ""PRD-000174"", ""description"": ""Bulk purchase - Line 5"", ""quantity"": 496, ""unit_cost"": 92.33, ""line_total"": 45795.68}, {""line_number"": 6, ""product_id"": ""PRD-000452"", ""description"": ""Bulk purchase - Line 6"", ""quantity"": 366, ""unit_cost"": 530.61, ""line_total"": 194203.26}, {""line_number"": 7, ""product_id"": ""PRD-000314"", ""description"": ""Bulk purchase - Line 7"", ""quantity"": 297, ""unit_cost"": 92.25, ""line_total"": 27398.25}, {""line_number"": 8, ""product_id"": ""PRD-000072"", ""description"": ""Bulk purchase - Line 8"", ""quantity"": 268, ""unit_cost"": 333.99, ""line_total"": 89509.32}]",547859.02,0.05,27392.95,298.07,575550.04,AUD,overdue,443688.0,131862.04,,ach,,,2022-11-17T00:00:00,2022-12-13T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-FB2445AC,INV-GLOBGAD-2022-00349,VND-002,Global Gadgets Ltd,2023/09/29,29/09/2023,NET45,PO-655125,7,"[{""line_number"": 1, ""product_id"": ""PRD-000309"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 421, ""unit_cost"": 13.31, ""line_total"": 5603.51}, {""line_number"": 2, ""product_id"": ""PRD-000392"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 342, ""unit_cost"": 125.4, ""line_total"": 42886.8}, {""line_number"": 3, ""product_id"": ""PRD-000192"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 368, ""unit_cost"": 301.82, ""line_total"": 111069.76}, {""line_number"": 4, ""product_id"": null, ""description"": ""Bulk purchase - Line 4"", ""quantity"": 320, ""unit_cost"": 197.05, ""line_total"": 63056.0}, {""line_number"": 5, ""product_id"": ""PRD-000040"", ""description"": ""Bulk purchase - Line 5"", ""quantity"": -433, ""unit_cost"": 246.31, ""line_total"": -106652.23}, {""line_number"": 6, ""product_id"": ""PRD-000450"", ""description"": ""Bulk purchase - Line 6"", ""quantity"": 431, ""unit_cost"": 33.34, ""line_total"": 14369.54}, {""line_number"": 7, ""product_id"": ""PRD-000456"", ""description"": ""Bulk purchase - Line 7"", ""quantity"": 282, ""unit_cost"": 15.47, ""line_total"": 4362.54}]",134695.92,0.07,9428.71,0.0,144124.63,USD,paid,144124.63,0.0,2023-10-22,credit_card,john.doe@company.com,,2023-09-29T00:00:00,2023-10-02T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-950C89F2,INV-NORDHOME-2024-00023,VND-001,TechFlow Electronics,2024-03-21,21/03/2024,NET30,,2,"[{""line_number"": 1, ""product_id"": ""PRD-000046"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": -235, ""unit_cost"": 246.98, ""line_total"": -58040.3}, {""line_number"": 2, ""product_id"": ""PRD-000353"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 425, ""unit_cost"": 393.42, ""line_total"": 167203.5}]",109163.2,0.08,8733.06,0.0,117896.26,USD,partial,73401.51,44494.75,2024-04-16,credit_card,,Damaged items replaced,2024-03-21T00:00:00,2024-05-20T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-729E3075,INV-TECHFLOW-2022-00351,VND-001,TechFlow Electronics,03-02-2022,02/03/2022,NET30,PO-752827,6,"[{""line_number"": 1, ""product_id"": ""PRD-000179"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 491, ""unit_cost"": 75.07, ""line_total"": 36859.37}, {""line_number"": 2, ""product_id"": ""PRD-000390"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 193, ""unit_cost"": 549.96, ""line_total"": 106142.28}, {""line_number"": 3, ""product_id"": ""PRD-000385"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 142, ""unit_cost"": 73.24, ""line_total"": 10400.08}, {""line_number"": 4, ""product_id"": ""PRD-000457"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 298, ""unit_cost"": 240.3, ""line_total"": 71609.4}, {""line_number"": 5, ""product_id"": ""PRD-000361"", ""description"": ""Bulk purchase - Line 5"", ""quantity"": 381, ""unit_cost"": 287.85, ""line_total"": 109670.85}, {""line_number"": 6, ""product_id"": ""PRD-000328"", ""description"": ""Bulk purchase - Line 6"", ""quantity"": 89, ""unit_cost"": 61.91, ""line_total"": 5509.99}]",340191.97,0.2,68038.39,293.79,408524.15,USD,overdue,271700.6,136823.55,,wire_transfer,jane.smith@company.com,,2022-03-02T00:00:00,2022-03-21T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-2618BD30,INV-AUSSPORT-2023-00352,VND-004,Aussie Sports Gear,27/01/2022,2022-01-27,NET30,PO-927964,1,"[{""line_number"": 1, ""product_id"": ""PRD-000412"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 202, ""unit_cost"": 233.76, ""line_total"": 47219.52}]",47219.52,0.0,0.0,203.85,47423.37,AUD,partial,24995.68,22427.69,2022-02-03,ach,jane.smith@company.com,,2022-01-27T00:00:00,2022-03-03T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-88802E9F,INV-AUSSPORT-2022-00353,VND-004,Aussie Sports Gear,2023-07-04,2023-07-04,NET30,PO-847134,4,"[{""line_number"": 1, ""product_id"": null, ""description"": ""Bulk purchase - Line 1"", ""quantity"": 364, ""unit_cost"": 9.0, ""line_total"": 3276.0}, {""line_number"": 2, ""product_id"": null, ""description"": ""Bulk purchase - Line 2"", ""quantity"": 193, ""unit_cost"": 190.67, ""line_total"": 36799.31}, {""line_number"": 3, ""product_id"": ""PRD-000459"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 350, ""unit_cost"": 189.77, ""line_total"": 66419.5}, {""line_number"": 4, ""product_id"": ""PRD-000452"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 322, ""unit_cost"": 530.61, ""line_total"": 170856.42}]",277351.23,0.21,58243.76,0.0,335594.99,AUD,partial,166801.33,168793.66,2023-08-09,check,,,2023-07-04T00:00:00,2023-07-23T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-5428EA6C,INV-NORDHOME-2024-00354,VND-003,Nordic Home Essentials,13/05/2023,13/05/2023,NET30,,6,"[{""line_number"": 1, ""product_id"": ""PRD-000239"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 475, ""unit_cost"": 73.22, ""line_total"": 34779.5}, {""line_number"": 2, ""product_id"": ""PRD-000125"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 206, ""unit_cost"": 551.73, ""line_total"": 113656.38}, {""line_number"": 3, ""product_id"": ""PRD-000360"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 362, ""unit_cost"": 449.67, ""line_total"": 162780.54}, {""line_number"": 4, ""product_id"": null, ""description"": ""Bulk purchase - Line 4"", ""quantity"": 432, ""unit_cost"": 140.71, ""line_total"": 60786.72}, {""line_number"": 5, ""product_id"": ""PRD-000487"", ""description"": ""Bulk purchase - Line 5"", ""quantity"": 219, ""unit_cost"": 445.4, ""line_total"": 97542.6}, {""line_number"": 6, ""product_id"": ""PRD-000163"", ""description"": ""Bulk purchase - Line 6"", ""quantity"": 79, ""unit_cost"": 36.43, ""line_total"": 2877.97}]",472423.70999999996,0.07,33069.66,412.96,505906.33,EUR,overdue,495856.22,10050.11,,ach,john.doe@company.com,,2023-05-13T00:00:00,2023-07-01T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-8CEDD3B8,INV-NORDHOME-2022-00355,VND-003,Nordic Home Essentials,01/11/2024,2024-11-01,NET30,,8,"[{""line_number"": 1, ""product_id"": ""PRD-000048"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 460, ""unit_cost"": 198.42, ""line_total"": 91273.2}, {""line_number"": 2, ""product_id"": ""PRD-000006"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 435, ""unit_cost"": 67.32, ""line_total"": 29284.2}, {""line_number"": 3, ""product_id"": ""PRD-000410"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 465, ""unit_cost"": 371.21, ""line_total"": 172612.65}, {""line_number"": 4, ""product_id"": null, ""description"": ""Bulk purchase - Line 4"", ""quantity"": 293, ""unit_cost"": 11.55, ""line_total"": 3384.15}, {""line_number"": 5, ""product_id"": null, ""description"": ""Bulk purchase - Line 5"", ""quantity"": 405, ""unit_cost"": 19.45, ""line_total"": 7877.25}, {""line_number"": 6, ""product_id"": ""PRD-000357"", ""description"": ""Bulk purchase - Line 6"", ""quantity"": 146, ""unit_cost"": 152.03, ""line_total"": 22196.38}, {""line_number"": 7, ""product_id"": ""PRD-000163"", ""description"": ""Bulk purchase - Line 7"", ""quantity"": 442, ""unit_cost"": 36.43, ""line_total"": 16102.06}, {""line_number"": 8, ""product_id"": ""PRD-000404"", ""description"": ""Bulk purchase - Line 8"", ""quantity"": 273, ""unit_cost"": 331.18, ""line_total"": 90412.14}]",433142.03,0.07,30319.94,0.0,463461.97,EUR,paid,463461.97,0.0,2024-11-30,wire_transfer,jane.smith@company.com,,2024-11-01T00:00:00,2024-11-18T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-23CFF3F2,INV-TECHFLOW-2023-00356,VND-001,TechFlow Electronics,08-17-2023,2023-08-17,NET30,PO-116241,5,"[{""line_number"": 1, ""product_id"": ""PRD-000265"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 432, ""unit_cost"": 444.25, ""line_total"": 191916.0}, {""line_number"": 2, ""product_id"": ""PRD-000383"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 46, ""unit_cost"": 272.77, ""line_total"": 12547.42}, {""line_number"": 3, ""product_id"": ""PRD-000269"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 466, ""unit_cost"": 172.43, ""line_total"": 80352.38}, {""line_number"": 4, ""product_id"": ""PRD-000455"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 419, ""unit_cost"": 16.57, ""line_total"": 6942.83}, {""line_number"": 5, ""product_id"": null, ""description"": ""Bulk purchase - Line 5"", ""quantity"": 118, ""unit_cost"": 113.75, ""line_total"": 13422.5}]",305181.13000000006,0.08,24414.49,463.15,330058.77,EUR,paid,330058.77,0.0,2023-09-26,check,procurement@company.com,,2023-08-17T00:00:00,2023-09-09T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-A23C2AD7,INV-AUSSPORT-2024-00357,VND-004,Aussie Sports Gear,10-27-2024,2024-10-27,NET30,,4,"[{""line_number"": 1, ""product_id"": ""PRD-000024"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 402, ""unit_cost"": 15.09, ""line_total"": 6066.18}, {""line_number"": 2, ""product_id"": ""PRD-000234"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 407, ""unit_cost"": 315.15, ""line_total"": 128266.05}, {""line_number"": 3, ""product_id"": ""PRD-000452"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 272, ""unit_cost"": 530.61, ""line_total"": 144325.92}, {""line_number"": 4, ""product_id"": ""PRD-000282"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 279, ""unit_cost"": 150.42, ""line_total"": 41967.18}]",320625.33,0.08,25650.03,248.3,346523.66,AUD,disputed,47739.85,298783.81,,ach,,,2024-10-27T00:00:00,2024-11-04T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-677441DA,INV-BEAUTYBL-2024-00358,VND-008,BeautyBliss Cosmetics,2023-10-02,2023-10-02,NET30,PO-786123,4,"[{""line_number"": 1, ""product_id"": ""PRD-000207"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 486, ""unit_cost"": 383.43, ""line_total"": 186346.98}, {""line_number"": 2, ""product_id"": ""PRD-000436"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 190, ""unit_cost"": 8.8, ""line_total"": 1672.0}, {""line_number"": 3, ""product_id"": ""PRD-000414"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 423, ""unit_cost"": 138.55, ""line_total"": 58606.65}, {""line_number"": 4, ""product_id"": ""PRD-000242"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 270, ""unit_cost"": 485.15, ""line_total"": 130990.5}]",377616.13,0.07,26433.13,126.65,404175.91,EUR,overdue,319968.27,84207.64,,credit_card,jane.smith@company.com,,2023-10-02T00:00:00,2023-10-08T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-D747395B,INV-MAPLETOY-2022-00359,VND-007,MapleCraft Toys,18/08/2023,18/08/2023,NET30,PO-800989,6,"[{""line_number"": 1, ""product_id"": ""PRD-000084"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 467, ""unit_cost"": 332.67, ""line_total"": 155356.89}, {""line_number"": 2, ""product_id"": ""PRD-000191"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 463, ""unit_cost"": 120.7, ""line_total"": 55884.1}, {""line_number"": 3, ""product_id"": ""PRD-000175"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 265, ""unit_cost"": 328.93, ""line_total"": 87166.45}, {""line_number"": 4, ""product_id"": ""PRD-000142"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 330, ""unit_cost"": 90.06, ""line_total"": 29719.8}, {""line_number"": 5, ""product_id"": ""PRD-000097"", ""description"": ""Bulk purchase - Line 5"", ""quantity"": 409, ""unit_cost"": 196.94, ""line_total"": 80548.46}, {""line_number"": 6, ""product_id"": null, ""description"": ""Bulk purchase - Line 6"", ""quantity"": 292, ""unit_cost"": 117.04, ""line_total"": 34175.68}]",442851.38,0.2,88570.28,0.0,531421.66,CAD,paid,531421.66,0.0,2023-09-13,wire_transfer,,,2023-08-18T00:00:00,2023-08-19T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-64C4F81C,INV-FASHITA-2022-00360,VND-005,FashionFirst Italia,23/07/2023,23/07/2023,NET30,PO-420436,6,"[{""line_number"": 1, ""product_id"": null, ""description"": ""Bulk purchase - Line 1"", ""quantity"": -250, ""unit_cost"": 180.52, ""line_total"": -45130.0}, {""line_number"": 2, ""product_id"": ""PRD-000252"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 242, ""unit_cost"": 420.26, ""line_total"": 101702.92}, {""line_number"": 3, ""product_id"": ""PRD-000110"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 284, ""unit_cost"": 194.84, ""line_total"": 55334.56}, {""line_number"": 4, ""product_id"": ""PRD-000095"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 94, ""unit_cost"": 350.72, ""line_total"": 32967.68}, {""line_number"": 5, ""product_id"": ""PRD-000375"", ""description"": ""Bulk purchase - Line 5"", ""quantity"": 322, ""unit_cost"": 220.19, ""line_total"": 70901.18}, {""line_number"": 6, ""product_id"": ""PRD-000087"", ""description"": ""Bulk purchase - Line 6"", ""quantity"": 256, ""unit_cost"": 67.72, ""line_total"": 17336.32}]",233112.66,0.0,0.0,459.06,233571.72,EUR,paid,233571.72,0.0,2023-08-16,wire_transfer,,,2023-07-23T00:00:00,2023-08-03T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-5001E0D2,INV-MAPLETOY-2023-00361,VND-007,MapleCraft Toys,2022/12/13,2022-12-13,NET30,PO-128174,8,"[{""line_number"": 1, ""product_id"": ""PRD-000228"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 326, ""unit_cost"": 336.12, ""line_total"": 109575.12}, {""line_number"": 2, ""product_id"": ""PRD-000373"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 464, ""unit_cost"": 146.79, ""line_total"": 68110.56}, {""line_number"": 3, ""product_id"": ""PRD-000082"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 436, ""unit_cost"": 130.26, ""line_total"": 56793.36}, {""line_number"": 4, ""product_id"": ""PRD-000484"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 208, ""unit_cost"": 365.52, ""line_total"": 76028.16}, {""line_number"": 5, ""product_id"": ""PRD-000316"", ""description"": ""Bulk purchase - Line 5"", ""quantity"": 266, ""unit_cost"": 149.26, ""line_total"": 39703.16}, {""line_number"": 6, ""product_id"": ""PRD-000423"", ""description"": ""Bulk purchase - Line 6"", ""quantity"": 412, ""unit_cost"": 238.2, ""line_total"": 98138.4}, {""line_number"": 7, ""product_id"": ""PRD-000274"", ""description"": ""Bulk purchase - Line 7"", ""quantity"": 358, ""unit_cost"": 308.22, ""line_total"": 110342.76}, {""line_number"": 8, ""product_id"": ""PRD-EXTERNAL-1289"", ""description"": ""Bulk purchase - Line 8"", ""quantity"": 446, ""unit_cost"": 70.41, ""line_total"": 31402.86}]",590094.38,0.2,118018.88,0.0,708113.26,CAD,partial,324380.92,383732.34,2023-01-21,,john.doe@company.com,,2022-12-13T00:00:00,2023-01-07T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-7A90BBFA,INV-TECHFLOW-2024-00362,VND-001,TechFlow Electronics,12-23-2023,2023-12-23,NET30,PO-813478,1,"[{""line_number"": 1, ""product_id"": null, ""description"": ""Bulk purchase - Line 1"", ""quantity"": 439, ""unit_cost"": 89.32, ""line_total"": 39211.48}]",39211.48,0.07,2744.8,0.0,41956.28,USD,overdue,8223.31,33732.97,,wire_transfer,procurement@company.com,,2023-12-23T00:00:00,2024-01-30T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-1F1CDB89,INV-TECHFLOW-2023-00363,VND-001,TechFlow Electronics,09/03/2024,2024-03-09,NET30,,7,"[{""line_number"": 1, ""product_id"": ""PRD-000284"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 298, ""unit_cost"": 377.3, ""line_total"": 112435.4}, {""line_number"": 2, ""product_id"": ""PRD-000055"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 199, ""unit_cost"": 201.25, ""line_total"": 40048.75}, {""line_number"": 3, ""product_id"": ""PRD-000204"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 476, ""unit_cost"": 269.29, ""line_total"": 128182.04}, {""line_number"": 4, ""product_id"": ""PRD-000042"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 173, ""unit_cost"": 200.88, ""line_total"": 34752.24}, {""line_number"": 5, ""product_id"": ""PRD-000333"", ""description"": ""Bulk purchase - Line 5"", ""quantity"": 250, ""unit_cost"": 281.21, ""line_total"": 70302.5}, {""line_number"": 6, ""product_id"": ""PRD-000053"", ""description"": ""Bulk purchase - Line 6"", ""quantity"": 263, ""unit_cost"": 110.24, ""line_total"": 28993.12}, {""line_number"": 7, ""product_id"": ""PRD-000370"", ""description"": ""Bulk purchase - Line 7"", ""quantity"": 17, ""unit_cost"": 59.37, ""line_total"": 1009.29}]",415723.33999999997,0.1,41572.33,360.38,457656.05,USD,partial,223031.94,234624.11,2024-04-17,,john.doe@company.com,,2024-03-09T00:00:00,2024-04-17T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
