transaction_id,order_id,customer_id,product_id,transaction_date,transaction_timestamp,quantity,unit_price,subtotal,tax_amount,tax_rate,shipping_cost,discount_amount,discount_percent,total_amount,is_gift,notes,payment_status,payment_method,shipping_method,channel,region,order_status,source_file,loaded_at
TXN-BCF0FF62,ORD-0000000887,CUS-00000184,PRD-000136,2022-03-19,2022-03-19,8,539.48,4315.84,388.43,0.1,-3.67,431.58,10.0,4269.0199999999995,false,,pending,debit_card,pickup,web,Latin America,REFUNDED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-1C4968B9,ORD-0000000278,CUS-00000141,PRD-000423,2022-04-08,2022-04-08,9,366.25,3296.25,263.7,0.08,9.73,0.0,0.0,3569.68,false,Special instructions: xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,failed,paypal,pickup,web,Middle East,SHIPPED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-CEF0B0AC,ORD-0000002738,CUS-00000689,PRD-000453,2023-06-11,2023-06-11,10,983.79,9837.9,1869.2,0.2,19.45,491.89,5.0,11234.66,false,,refunded,bank_transfer,overnight,mobile,Latin America,REFUNDED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-13EBDB0E,ORD-0000004744,CUS-00000282,PRD-000002,2023-02-13,2023-02-13,1,271.87,271.87,17.4,0.08,14.05,54.37,20.0,248.95000000000002,false,,failed,bank_transfer,express,web,Middle East,DELIVERED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-8FB7112C,ORD-0000004526,CUS-00000481,PRD-000093,2024-07-27,2024-07-27,10,173.86,1738.6,312.95,0.2,23.07,173.86,10.0,1900.76,false,,refunded,credit_card,pickup,web,Europe,PENDING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-41249DF7,ORD-0000000659,CUS-00000941,PRD-000275,2024-05-17,2024-05-17,2,755.09,1510.18,113.26,0.1,13.02,377.55,25.0,1258.91,false,,refunded,crypto,overnight,partner,Europe,PENDING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-E2D627A1,ORD-0000001692,CUS-00000978,PRD-000325,2023-04-03,2023-04-03,6,728.42,4370.52,305.94,0.07,7.92,0.0,0.0,4684.38,true,,pending,credit_card,overnight,web,Europe,SHIPPED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-558DE4D4,ORD-0000003195,CUS-00000752,PRD-000074,2022-03-29,2022-03-29,1,561.7,561.7,0.0,0.0,19.86,0.0,0.0,581.5600000000001,false,,failed,debit_card,express,phone,Asia Pacific,SHIPPED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-3BF73AA9,ORD-0000001172,CUS-00000154,PRD-000204,2024-08-14,2024-08-14,7,440.31,3082.17,493.15,0.2,4.84,616.43,20.0,2963.73,true,,pending,paypal,overnight,mobile,Middle East,REFUNDED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-FB1A0ACA,ORD-0000004451,CUS-00000097,PRD-000413,2022-09-20,2022-09-20,2,215.64,431.28,20.49,0.05,20.76,21.56,5.0,450.96999999999997,false,,failed,paypal,,partner,Asia Pacific,PENDING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-B624EBEF,ORD-0000001086,CUS-00000218,PRD-000143,2024-08-31,2024-08-31,8,633.24,5065.92,303.96,0.08,6.07,1266.48,25.0,4109.469999999999,false,,paid,crypto,express,web,Middle East,SHIPPED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-4B4DF399,ORD-0000003267,CUS-00000611,PRD-000309,2023-04-28,2023-04-28,10,23.5,235.0,0.0,0.0,15.36,58.75,25.0,191.61,true,,refunded,credit_card,standard,phone,North America,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-E2327A7F,ORD-0000003983,CUS-00000868,PRD-000374,2023-08-28,2023-08-28,4,513.57,2054.28,164.34,0.08,23.01,0.0,0.0,2241.63,true,,paid,crypto,overnight,mobile,Asia Pacific,DELIVERED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-7346BBF0,ORD-0000004240,CUS-00000551,PRD-000367,2024-01-12,2024-01-12,7,801.58,5611.06,359.11,0.08,21.93,1122.21,20.0,4869.89,true,,failed,crypto,,web,North America,CANCELLED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-FC843172,ORD-0000004823,CUS-00000237,PRD-000486,2022-08-24,2022-08-24,5,518.37,2591.85,172.36,0.07,12.08,129.59,5.0,2646.7,false,Gift wrapped,failed,crypto,overnight,phone,Asia Pacific,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-AC674A21,ORD-0000000071,CUS-00000408,PRD-000500,2022-06-17,2022-06-17,5,852.08,4260.4,426.04,0.1,6.49,0.0,0.0,4692.929999999999,true,,failed,debit_card,pickup,web,Asia Pacific,CANCELLED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-134DEE92,ORD-0000004938,CUS-00000609,PRD-000478,2024-07-04,2024-07-04,1,434.23,434.23,0.0,0.0,0.91,108.56,25.0,326.58000000000004,false,,pending,crypto,standard,store,Middle East,SHIPPED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-26AA095E,ORD-0000003719,CUS-00000301,PRD-000335,2022-08-09,2022-08-09,1,509.2,509.2,30.55,0.08,12.48,127.3,25.0,424.93,true,,paid,crypto,overnight,phone,Middle East,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-AF7C094A,ORD-0000004063,CUS-00000055,PRD-000279,2024-11-05,2024-11-05,2,510.99,1021.98,38.32,0.05,2.15,255.5,25.0,806.9499999999999,false,,failed,crypto,standard,phone,North America,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-AF08668D,ORD-0000001165,CUS-00000555,PRD-000266,2022-03-24,2022-03-24,2,20.49,40.98,3.28,0.08,9.42,0.0,0.0,53.68,true,,pending,crypto,,phone,Latin America,CANCELLED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-E12FD275,ORD-0000001369,CUS-00000639,PRD-000271,2022-09-18,2022-09-18,9,217.14,1954.26,0.0,0.0,0.4,195.43,10.0,1759.23,true,,pending,debit_card,overnight,web,North America,PENDING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-2D4A679E,ORD-0000002021,CUS-00000134,PRD-000260,2024-04-27,2024-04-27,-5,386.34,1931.7,386.34,0.2,1.44,0.0,0.0,-2316.6,true,,paid,crypto,standard,web,Asia Pacific,PROCESSING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-1CB3A979,ORD-0000002590,CUS-00000301,PRD-000242,2024-07-19,2024-07-19,2,908.13,1816.26,90.81,0.05,6.31,0.0,0.0,1913.3799999999999,true,,refunded,cash_on_delivery,pickup,mobile,Europe,SHIPPED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-5F8D4E81,ORD-0000001039,CUS-00000664,PRD-000005,2024-11-27,2024-11-27,10,913.49,9134.9,639.44,0.07,19.2,0.0,0.0,9793.54,false,,paid,bank_transfer,overnight,store,Asia Pacific,DELIVERED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-2874FEB3,ORD-0000002010,CUS-00000369,PRD-000140,2024-04-16,2024-04-16,9,892.51,8032.59,381.55,0.05,15.54,401.63,5.0,8028.05,false,,refunded,credit_card,pickup,partner,Europe,PENDING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-C4EFB9F6,ORD-0000003345,CUS-00000087,PRD-000047,2023-11-06,2023-11-06,8,682.1,5456.8,381.98,0.07,18.95,0.0,0.0,5857.73,true,,failed,credit_card,express,phone,Asia Pacific,DELIVERED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-2CDCD957,ORD-0000000596,CUS-00000862,PRD-000146,2022-11-14,2022-11-14,5,569.01,2845.05,128.03,0.05,14.2,284.51,10.0,2702.77,true,,pending,credit_card,pickup,store,Asia Pacific,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-790A744C,ORD-0000000501,CUS-00000666,PRD-000109,2023-01-25,2023-01-25,1,301.95,301.95,15.85,0.07,17.97,75.49,25.0,260.28,false,,refunded,cash_on_delivery,express,web,North America,PENDING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-5AE5B222,ORD-0000003176,CUS-00000155,PRD-000399,2022-07-16,2022-07-16,6,659.3,3955.8,632.93,0.2,9.37,791.16,20.0,3806.94,true,,failed,credit_card,overnight,phone,Middle East,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-5E4C6888,ORD-0000001961,CUS-00000085,PRD-000036,2022-02-06,2022-02-06,4,946.79,3787.16,251.85,0.07,16.5,189.36,5.0,3866.15,false,,refunded,debit_card,,web,Middle East,PENDING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-DB516A06,ORD-0000000640,CUS-00000329,PRD-000362,2023-07-24,2023-07-24,1,45.23,45.23,6.78,0.2,22.15,11.31,25.0,62.85,true,,refunded,debit_card,pickup,store,Middle East,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-CE98F109,ORD-0000004675,CUS-00000598,PRD-000075,2022-09-03,2022-09-03,2,706.72,1413.44,113.08,0.08,7.91,0.0,0.0,1534.43,true,,pending,cash_on_delivery,pickup,partner,Europe,CANCELLED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-FD1FDBC8,ORD-0000002005,CUS-00000672,PRD-000382,2024-08-30,2024-08-30,6,919.77,5518.62,234.54,0.05,17.12,827.79,15.0,4942.49,true,,failed,cash_on_delivery,express,store,Latin America,DELIVERED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-7761D4C6,ORD-0000001238,CUS-00000734,PRD-000146,2024-10-06,2024-10-06,1,569.01,569.01,56.9,0.1,18.23,0.0,0.0,644.14,false,,refunded,credit_card,overnight,phone,North America,DELIVERED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-A8BEAE78,ORD-0000003163,CUS-00000505,PRD-000421,2024-09-07,2024-09-07,4,537.03,2148.12,107.41,0.05,22.95,0.0,0.0,2278.48,true,,failed,cash_on_delivery,overnight,store,North America,PROCESSING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-87EAC67B,ORD-0000002614,CUS-00000119,PRD-000414,2022-09-27,2022-09-27,8,278.03,2224.24,94.53,0.05,23.32,333.64,15.0,2008.45,true,,refunded,cash_on_delivery,,mobile,Latin America,SHIPPED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-7170305F,ORD-0000001810,CUS-00000037,PRD-000270,2024-05-31,2024-05-31,8,664.29,5314.32,265.72,0.05,15.65,0.0,0.0,5595.69,true,,paid,paypal,express,partner,Europe,PROCESSING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-56AEE5D4,ORD-0000000742,CUS-00000900,PRD-000015,2024-12-26,2024-12-26,3,680.53,2041.59,0.0,0.0,24.28,510.4,25.0,1555.47,true,,paid,crypto,express,phone,North America,PROCESSING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-A69C2261,ORD-0000004338,CUS-00000435,PRD-000014,2023-07-19,2023-07-19,4,731.25,2925.0,146.25,0.05,1.87,0.0,0.0,3073.12,false,,paid,cash_on_delivery,overnight,phone,North America,DELIVERED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-6F04B1AF,ORD-0000002729,CUS-00000580,PRD-000024,2024-06-28,2024-06-28,4,24.0,96.0,9.6,0.1,6.81,0.0,0.0,112.41,true,,pending,paypal,express,partner,Latin America,REFUNDED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-0BFE961E,ORD-0000003974,CUS-00000864,PRD-000062,2022-07-23,2022-07-23,6,562.24,3373.44,253.01,0.1,16.99,843.36,25.0,2800.08,true,,failed,bank_transfer,overnight,mobile,Asia Pacific,CANCELLED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-3BBFECD5,ORD-0000004752,CUS-00000774,PRD-000197,2023-07-13,2023-07-13,8,642.38,5139.04,770.86,0.2,13.7,1284.76,25.0,4638.84,false,,refunded,crypto,,phone,Asia Pacific,SHIPPED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-D6B19A64,ORD-0000000173,CUS-00000039,PRD-000215,2022-03-17,2022-03-17,8,420.36,3362.88,235.4,0.07,11.81,0.0,0.0,3610.09,true,,refunded,paypal,overnight,partner,North America,REFUNDED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-7A45FC32,ORD-0000001949,CUS-00000204,PRD-000120,2023-07-10,2023-07-10,4,580.51,2322.04,167.19,0.08,19.99,232.2,10.0,2277.02,false,,paid,debit_card,overnight,store,North America,SHIPPED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-FB7F5C4D,ORD-0000000345,CUS-00000950,PRD-000345,2022-06-09,2022-06-09,2,196.06,392.12,0.0,0.0,16.41,19.61,5.0,388.92,false,,refunded,debit_card,,web,Middle East,CANCELLED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-060BB2B3,ORD-0000000826,CUS-00000421,PRD-000103,2022-03-01,2022-03-01,3,918.24,2754.72,173.55,0.07,24.58,275.47,10.0,2677.38,false,,paid,crypto,overnight,partner,Europe,SHIPPED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-A18F88C5,ORD-0000002085,CUS-00000382,PRD-000487,2023-03-29,2023-03-29,10,642.2,6422.0,382.11,0.07,3.73,963.3,15.0,5844.54,true,,paid,bank_transfer,standard,mobile,Asia Pacific,REFUNDED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-173C525B,ORD-0000002162,CUS-00000232,PRD-000148,2023-12-08,2023-12-08,5,10.27,51.35,8.73,0.2,6.58,7.7,15.0,58.96,false,,refunded,cash_on_delivery,standard,web,Europe,PENDING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-1702AE5E,ORD-0000003347,CUS-00000794,PRD-000388,2024-04-22,2024-04-22,10,100.41,1004.1,56.23,0.07,21.11,200.82,20.0,880.62,false,,failed,debit_card,express,phone,Middle East,REFUNDED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-E79F2863,ORD-0000004982,CUS-00000070,PRD-000099,2023-08-15,2023-08-15,1,507.01,507.01,30.42,0.08,23.48,126.75,25.0,434.16,false,,paid,crypto,express,web,Asia Pacific,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-379335E9,ORD-0000000272,CUS-00000709,PRD-000453,2024-07-24,2024-07-24,9,983.79,8854.11,0.0,0.0,20.57,442.71,5.0,8431.97,false,,paid,debit_card,overnight,store,North America,SHIPPED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-0B737924,ORD-0000003395,CUS-00000660,PRD-000203,2022-11-27,2022-11-27,4,600.3,2401.2,153.68,0.08,23.66,480.24,20.0,2098.2999999999997,true,,paid,paypal,pickup,mobile,Latin America,REFUNDED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-789B9A66,ORD-0000004340,CUS-00000935,PRD-000340,2022-06-24,2022-06-24,2,719.62,1439.24,259.06,0.2,17.21,143.92,10.0,1571.5900000000001,false,,failed,cash_on_delivery,,mobile,Latin America,DELIVERED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-A583EC1D,ORD-0000000377,CUS-00000822,PRD-000484,2023-08-22,2023-08-22,7,782.82,5479.74,1095.95,0.2,23.11,0.0,0.0,6598.799999999999,false,,pending,cash_on_delivery,pickup,store,Asia Pacific,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-09496973,ORD-0000002278,CUS-00000035,PRD-000473,2022-12-18,2022-12-18,6,95.22,571.32,39.99,0.07,4.2,0.0,0.0,615.51,true,,refunded,paypal,pickup,web,Asia Pacific,DELIVERED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-C5E59BDC,ORD-0000004670,CUS-00000857,PRD-000193,2024-12-09,2024-12-09,6,810.8,4864.8,827.02,0.2,1.84,729.72,15.0,4963.9400000000005,true,,failed,paypal,express,partner,Asia Pacific,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-3B192EDC,ORD-0000000947,CUS-00000194,PRD-000058,2024-01-10,2024-01-10,3,770.09,2310.27,0.0,0.0,19.47,0.0,0.0,2329.74,true,,pending,credit_card,pickup,partner,Middle East,DELIVERED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-DA79D85D,ORD-0000004007,CUS-00000755,PRD-000309,2022-07-07,2022-07-07,5,23.5,117.5,4.41,0.05,19.22,29.38,25.0,111.75,false,,pending,cash_on_delivery,overnight,mobile,Latin America,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-0C99EBEE,ORD-0000004919,CUS-00000666,PRD-000212,2022-01-26,2022-01-26,10,668.89,6688.9,0.0,0.0,0.78,0.0,0.0,6689.679999999999,false,,paid,bank_transfer,overnight,mobile,Europe,PROCESSING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-80B762C0,ORD-0000002161,CUS-00000974,PRD-000314,2023-09-27,2023-09-27,9,266.24,2396.16,479.23,0.2,23.7,0.0,0.0,2899.0899999999997,false,,paid,debit_card,express,mobile,Middle East,DELIVERED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-D805EEAB,ORD-0000002401,CUS-00000219,PRD-000374,2022-07-14,2022-07-14,5,513.57,2567.85,0.0,0.0,9.62,641.96,25.0,1935.51,false,,pending,credit_card,overnight,partner,Europe,SHIPPED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-D805781A,ORD-0000003596,CUS-00000214,PRD-000348,2023-10-04,2023-10-04,10,874.48,8744.8,489.71,0.07,15.73,1748.96,20.0,7501.28,false,,refunded,bank_transfer,overnight,store,Middle East,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-DF9661EF,ORD-0000000214,CUS-00000506,PRD-000025,2023-01-06,2023-01-06,6,993.97,5963.82,536.74,0.1,0.62,596.38,10.0,5904.8,true,,paid,credit_card,pickup,store,Middle East,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-E1127D64,ORD-0000000061,CUS-00000004,PRD-000303,2022-02-13,2022-02-13,4,979.68,3918.72,666.18,0.2,-6.96,587.81,15.0,3990.13,true,,refunded,paypal,,phone,Europe,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-3BA22CC6,ORD-0000001164,CUS-00000106,PRD-000469,2022-04-01,2022-04-01,6,483.9,2903.4,464.54,0.2,-16.38,580.68,20.0,2770.88,true,,failed,debit_card,,mobile,North America,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-BD5E6329,ORD-0000002383,CUS-00000392,PRD-000425,2023-09-04,2023-09-04,9,43.87,394.83,28.43,0.08,10.58,39.48,10.0,394.35999999999996,false,,pending,crypto,standard,phone,Middle East,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-30E43282,ORD-0000003377,CUS-00000802,PRD-000118,2024-09-11,2024-09-11,9,787.04,7083.36,708.34,0.1,7.53,0.0,0.0,7799.23,false,,refunded,credit_card,,partner,Europe,SHIPPED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-FC583ADD,ORD-0000003818,CUS-00000254,PRD-000318,2022-02-26,2022-02-26,4,826.67,3306.68,231.47,0.07,14.12,0.0,0.0,3552.27,false,,failed,credit_card,standard,web,Asia Pacific,DELIVERED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-E32ABD1F,ORD-0000002888,CUS-00000751,PRD-000282,2022-06-18,2022-06-18,10,408.11,4081.1,408.11,0.1,12.89,0.0,0.0,4502.1,true,,failed,debit_card,,mobile,Asia Pacific,PROCESSING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-686B31B3,ORD-0000002109,CUS-00000621,PRD-000317,2022-12-10,2022-12-10,7,828.29,5798.03,246.42,0.05,1.42,869.7,15.0,5176.17,true,,paid,cash_on_delivery,standard,mobile,North America,PROCESSING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-2F566B56,ORD-0000001357,CUS-00000488,PRD-000439,2022-09-18,2022-09-18,3,31.88,95.64,9.56,0.1,23.75,0.0,0.0,128.95,false,,refunded,paypal,standard,store,Asia Pacific,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-0D4B5A78,ORD-0000002227,CUS-00000161,PRD-000184,2022-04-15,2022-04-15,7,213.13,1491.91,70.87,0.05,11.78,74.6,5.0,1499.96,true,,failed,debit_card,,phone,Latin America,DELIVERED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-9806F0D0,ORD-0000004609,CUS-00000906,PRD-000006,2024-02-02,2024-02-02,6,173.47,1040.82,98.88,0.1,17.92,52.04,5.0,1105.5800000000002,true,,failed,debit_card,standard,store,Middle East,SHIPPED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-C8DA7B7D,ORD-0000000448,CUS-00000250,PRD-000364,2022-03-25,2022-03-25,9,257.69,2319.21,0.0,0.0,6.3,579.8,25.0,1745.71,true,,refunded,crypto,express,partner,Latin America,REFUNDED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-3F490B75,ORD-0000003314,CUS-00000373,PRD-000152,2022-01-03,2022-01-03,10,367.98,3679.8,275.99,0.1,23.85,919.95,25.0,3059.69,false,,pending,debit_card,overnight,phone,Middle East,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-16E8A96F,ORD-0000002922,CUS-00000372,PRD-000151,2023-02-23,2023-02-23,5,377.47,1887.35,112.3,0.07,2.25,283.1,15.0,1718.8,true,,failed,debit_card,express,partner,Middle East,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-8960DA38,ORD-0000004686,CUS-00000012,PRD-000340,2023-01-01,2023-01-01,7,719.62,5037.34,251.87,0.05,14.0,0.0,0.0,5303.21,false,,refunded,crypto,standard,web,North America,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-7C6EB016,ORD-0000003031,CUS-00000412,PRD-000193,2024-04-08,2024-04-08,5,810.8,4054.0,192.57,0.05,6.47,202.7,5.0,4050.3399999999997,false,,pending,paypal,standard,store,Europe,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-55640B26,ORD-0000003714,CUS-00000311,PRD-000203,2023-06-03,2023-06-03,1,600.3,600.3,27.01,0.05,2.64,60.03,10.0,569.92,true,,refunded,credit_card,pickup,store,Asia Pacific,REFUNDED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-177ADFD6,ORD-0000002003,CUS-00000473,PRD-000488,2024-02-19,2024-02-19,10,631.82,6318.2,0.0,0.0,3.16,1579.55,25.0,4741.8099999999995,false,,paid,paypal,pickup,mobile,North America,DELIVERED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-CA0E1A15,ORD-0000002001,CUS-00000651,PRD-000126,2023-08-26,2023-08-26,8,352.28,2818.24,281.82,0.1,10.07,0.0,0.0,3110.13,true,,paid,credit_card,overnight,phone,Middle East,CANCELLED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-6CDCF51E,ORD-0000001161,CUS-00000258,PRD-000218,2024-12-05,2024-12-05,10,797.15,7971.5,530.1,0.07,13.65,398.58,5.0,8116.67,false,Express delivery requested,pending,bank_transfer,overnight,store,Europe,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-5F0D3D8E,ORD-0000000959,CUS-00000405,PRD-000301,2022-09-16,2022-09-16,6,527.43,3164.58,221.52,0.07,8.7,0.0,0.0,3394.7999999999997,false,,failed,debit_card,standard,phone,Latin America,PROCESSING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-720BB7F8,ORD-0000000080,CUS-00000584,PRD-000304,2023-11-17,2023-11-17,8,660.98,5287.84,0.0,0.0,1.78,264.39,5.0,5025.23,true,,paid,bank_transfer,express,partner,Asia Pacific,PROCESSING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-05E3A428,ORD-0000001631,CUS-00000667,PRD-000454,2023-08-04,2023-08-04,10,958.37,9583.7,0.0,0.0,22.23,2395.93,25.0,7210.0,true,,pending,cash_on_delivery,pickup,phone,Asia Pacific,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-B7F5C4CE,ORD-0000004578,CUS-00000599,PRD-000312,2022-02-06,2022-02-06,8,819.23,6553.84,412.89,0.07,23.84,655.38,10.0,6335.1900000000005,true,,refunded,credit_card,,mobile,Latin America,REFUNDED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-926A9516,ORD-0000004428,CUS-00000521,PRD-000266,2022-01-18,2022-01-18,1,20.49,20.49,3.28,0.2,19.34,4.1,20.0,39.010000000000005,false,,refunded,crypto,pickup,phone,North America,DELIVERED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-3E2C37FE,ORD-0000004489,CUS-00000752,PRD-000168,2024-10-05,2024-10-05,7,971.32,6799.24,288.97,0.05,8.45,1019.89,15.0,6076.7699999999995,false,,pending,crypto,pickup,store,Europe,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-9F0A6023,ORD-0000000321,CUS-00000079,PRD-000268,2022-07-19,2022-07-19,10,603.75,6037.5,603.75,0.1,18.89,0.0,0.0,6660.14,false,,paid,credit_card,overnight,phone,North America,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-31D1A49F,ORD-0000001400,CUS-00000428,PRD-000474,2024-11-13,2024-11-13,9,242.46,2182.14,327.32,0.2,19.04,545.53,25.0,1982.97,false,,pending,crypto,standard,partner,Middle East,REFUNDED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-C385892D,ORD-0000001792,CUS-00000364,PRD-000201,2024-09-10,2024-09-10,4,822.52,3290.08,0.0,0.0,19.06,0.0,0.0,3309.14,true,,pending,bank_transfer,standard,mobile,Latin America,PROCESSING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-475CA986,ORD-0000001608,CUS-00000799,PRD-000186,2022-08-08,2022-08-08,2,715.76,1431.52,286.3,0.2,4.96,0.0,0.0,1722.78,false,,refunded,crypto,pickup,partner,Europe,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-A7F1A1C8,ORD-0000004017,CUS-00000214,PRD-000002,2024-08-26,2024-08-26,0,271.87,0.0,0.0,0.1,20.43,0.0,0.0,20.43,true,,pending,cash_on_delivery,overnight,store,Asia Pacific,SHIPPED,sales_transactions.parquet,2026-02-10T22:33:04.850936
