invoice_id,vendor_id,invoice_number,invoice_date,due_date,payment_date,po_number,subtotal,tax_rate,tax_amount,shipping_handling,amount_paid,balance_due,total_amount,vendor_name,currency,payment_status,payment_method,payment_terms,approved_by,notes,created_at,updated_at,source_file,loaded_at
INV-CF209F2E,VND-005,INV-FASHITA-2024-00523,2022-04-01,2022-01-04,2022-05-31,PO-292346,-101360.78,0.05,-5068.04,316.01,-106112.81,0.0,-106112.81,FashionFirst Italia,EUR,paid,ach,NET30,procurement@company.com,,2022-04-01,2022-05-15,invoices.csv,2026-02-10T22:25:28.068809
INV-EC3ADE8E,VND-003,INV-NORDHOME-2024-00233,2023-10-31,2023-10-31,,PO-849780,182323.31,0.08,14585.86,233.97,0.0,197143.14,197143.14,Nordic Home Essentials,EUR,pending,,NET30,,,2023-10-31,2023-11-11,invoices.csv,2026-02-10T22:25:28.068809
INV-10E1B7A0,VND-008,INV-BEAUTYBL-2024-00619,2023-04-20,2023-04-20,,PO-178181,574735.99,0.2,114947.2,276.47,272080.45,417879.21,689959.66,BeautyBliss Cosmetics,EUR,disputed,ach,NET30,jane.smith@company.com,,2023-04-20,2023-05-06,invoices.csv,2026-02-10T22:25:28.068809
INV-71F5675F,VND-007,INV-MAPLETOY-2023-00734,2024-01-06,2024-01-06,,,332066.56,0.1,33206.66,118.75,106398.79,258993.18,365391.97,MapleCraft Toys,CAD,overdue,,NET30,procurement@company.com,,2024-06-01,2024-06-17,invoices.csv,2026-02-10T22:25:28.068809
INV-D0278AAB,VND-008,INV-BEAUTYBL-2024-00028,2022-06-19,2022-06-19,,PO-546167,246929.02000000002,0.07,17285.03,313.59,178016.81,86510.83,264527.64,BeautyBliss Cosmetics,EUR,disputed,ach,NET30,jane.smith@company.com,,2022-06-19,2022-08-01,invoices.csv,2026-02-10T22:25:28.068809
INV-0357A029,VND-003,INV-NORDHOME-2024-00056,2023-10-10,2023-10-10,,PO-946827,479142.26,0.07,33539.96,459.99,0.0,513142.21,513142.21,Nordic Home Essentials,EUR,pending,credit_card,NET30,,,2023-10-10,2023-12-06,invoices.csv,2026-02-10T22:25:28.068809
INV-F51168C8,VND-003,INV-NORDHOME-2023-00255,2022-06-04,2022-06-04,2022-06-21,PO-315506,108353.49,0.07,7584.74,499.19,60422.04,56015.38,116437.42,Nordic Home Essentials,EUR,partial,wire_transfer,NET30,procurement@company.com,,2022-06-04,2022-07-12,invoices.csv,2026-02-10T22:25:28.068809
INV-613ED7C5,VND-007,INV-MAPLETOY-2022-00743,2022-11-29,2022-11-29,,PO-918981,385946.5,0.0,0.0,0.0,109352.27,276594.23,385946.5,MapleCraft Toys,CAD,overdue,ach,NET30,,,2022-11-29,2022-12-15,invoices.csv,2026-02-10T22:25:28.068809
INV-0EBA1FD3,VND-002,INV-GLOBGAD-2023-00211,2024-05-16,2024-05-16,2024-07-06,PO-973498,220158.47,0.0,0.0,175.73,220334.2,0.0,220334.2,Global Gadgets Ltd,USD,paid,wire_transfer,NET45,jane.smith@company.com,,2024-05-16,2024-06-08,invoices.csv,2026-02-10T22:25:28.068809
INV-D85D31FB,VND-003,INV-NORDHOME-2024-00684,2024-02-28,2024-02-28,2024-04-12,PO-202236,437810.56999999995,0.21,91940.22,156.48,553478.95,0.0,553478.95,Nordic Home Essentials,EUR,paid,ach,NET30,procurement@company.com,,2024-02-28,2024-03-27,invoices.csv,2026-02-10T22:25:28.068809
INV-520D8246,VND-004,INV-AUSSPORT-2023-00520,2024-08-08,2024-08-08,,PO-415148,331.98,0.07,23.24,478.31,262.43,571.1,833.53,Aussie Sports Gear,AUD,disputed,credit_card,NET30,john.doe@company.com,Bulk discount applied,2024-08-08,2024-09-11,invoices.csv,2026-02-10T22:25:28.068809
INV-581C1C3C,VND-005,INV-FASHITA-2023-00664,2024-03-26,2024-03-26,2024-05-08,PO-269885,335705.62,0.08,26856.45,0.0,362562.07,0.0,362562.07,FashionFirst Italia,EUR,paid,check,NET30,,,2024-03-26,2024-05-13,invoices.csv,2026-02-10T22:25:28.068809
INV-6AAB7F49,VND-006,INV-BOOKWRLD-2023-00547,2022-08-20,2022-08-20,,PO-193916,237425.75,0.07,16619.8,0.0,19366.94,234678.61,254045.55,BookWorld Publishing,GBP,disputed,ach,NET15,jane.smith@company.com,,2022-08-20,2022-09-30,invoices.csv,2026-02-10T22:25:28.068809
INV-ED37A2C2,VND-003,INV-NORDHOME-2022-00763,2023-10-16,2023-10-16,2023-10-31,PO-810734,601077.8700000001,0.0,0.0,386.72,601464.59,0.0,601464.59,Nordic Home Essentials,EUR,paid,check,NET30,procurement@company.com,,2023-10-16,2023-11-11,invoices.csv,2026-02-10T22:25:28.068809
INV-20AC2D6A,VND-008,INV-BEAUTYBL-2023-00398,2023-03-19,2023-03-19,,PO-150594,429284.08,0.21,90149.66,0.0,0.0,519433.74,519433.74,BeautyBliss Cosmetics,EUR,pending,credit_card,NET30,,,2023-03-19,2023-04-29,invoices.csv,2026-02-10T22:25:28.068809
INV-CECCC9FB,VND-004,INV-AUSSPORT-2022-00628,2023-12-10,2023-12-10,,PO-460762,61393.39,0.05,3069.67,0.0,38661.9,25801.16,64463.06,Aussie Sports Gear,AUD,disputed,check,NET30,jane.smith@company.com,,2023-12-10,2024-01-04,invoices.csv,2026-02-10T22:25:28.068809
INV-C26C4D17,VND-007,INV-MAPLETOY-2022-00276,2024-01-31,2024-01-31,2024-02-27,PO-674098,419440.75,0.1,41944.08,0.0,295769.55,165615.28,461384.83,MapleCraft Toys,CAD,partial,check,NET30,jane.smith@company.com,Damaged items replaced,2024-01-31,2024-02-10,invoices.csv,2026-02-10T22:25:28.068809
INV-1D8F4147,VND-006,INV-BOOKWRLD-2023-00497,2024-06-13,2024-06-13,,PO-949051,275060.08999999997,0.05,13753.0,253.6,149853.4,139213.29,289066.69,BookWorld Publishing,GBP,overdue,wire_transfer,NET15,john.doe@company.com,,2024-06-13,2024-08-06,invoices.csv,2026-02-10T22:25:28.068809
INV-F15E9997,VND-001,INV-TECHFLOW-2024-00179,2024-03-19,2024-03-19,,PO-566397,3237.3,0.2,647.46,46.36,0.0,3931.12,3931.12,TechFlow Electronics,USD,pending,wire_transfer,NET30,john.doe@company.com,,2024-03-19,2024-05-10,invoices.csv,2026-02-10T22:25:28.068809
INV-00564E2B,VND-006,INV-BOOKWRLD-2023-00081,2024-05-15,2024-05-15,,PO-151220,53750.56,0.0,0.0,456.09,34124.75,20081.9,54206.65,BookWorld Publishing,GBP,disputed,check,NET15,,Price negotiated,2024-05-15,2024-06-06,invoices.csv,2026-02-10T22:25:28.068809
INV-348FA695,VND-006,INV-BOOKWRLD-2024-00509,2024-09-29,2024-09-29,2024-10-16,PO-147463,142848.27,0.2,28569.65,0.0,128249.39,43168.53,171417.92,BookWorld Publishing,GBP,partial,credit_card,NET15,john.doe@company.com,,2024-09-29,2024-10-16,invoices.csv,2026-02-10T22:25:28.068809
INV-C559686C,VND-006,INV-BOOKWRLD-2023-00293,2024-05-22,2024-05-22,2024-05-27,PO-222540,4794.78,0.07,335.63,95.25,5225.66,0.0,5225.66,BookWorld Publishing,GBP,paid,check,NET15,jane.smith@company.com,,2024-05-22,2024-06-27,invoices.csv,2026-02-10T22:25:28.068809
INV-FC8DEC8E,VND-006,INV-TECHFLOW-2022-00085,2023-04-10,2023-10-04,2023-05-10,PO-508956,349722.69999999995,0.2,69944.54,404.13,420071.37,0.0,420071.37,BookWorld Publishing,GBP,paid,check,NET15,procurement@company.com,,2023-04-10,2023-05-26,invoices.csv,2026-02-10T22:25:28.068809
INV-C286453B,VND-007,INV-MAPLETOY-2023-00769,2023-02-27,2023-02-27,,PO-339524,192333.28,0.21,40389.99,27.69,0.0,232750.96,232750.96,MapleCraft Toys,CAD,pending,wire_transfer,NET30,jane.smith@company.com,,2023-02-27,2023-03-01,invoices.csv,2026-02-10T22:25:28.068809
INV-6DB14B51,VND-005,INV-FASHITA-2024-00027,2023-03-15,2023-03-15,,PO-767791,258148.04,0.08,20651.84,0.0,0.0,278799.88,278799.88,FashionFirst Italia,EUR,pending,wire_transfer,NET30,john.doe@company.com,,2023-03-15,2023-03-19,invoices.csv,2026-02-10T22:25:28.068809
INV-35D6521A,VND-008,INV-BEAUTYBL-2024-00629,2022-12-25,2022-12-25,2023-01-28,PO-723836,9987.5,0.07,699.13,0.0,10686.63,0.0,10686.63,BeautyBliss Cosmetics,EUR,paid,ach,NET30,john.doe@company.com,,2022-12-25,2022-12-28,invoices.csv,2026-02-10T22:25:28.068809
INV-11A7F9BE,VND-001,INV-TECHFLOW-2022-00577,2023-02-08,2023-02-08,2023-08-21,PO-643155,309025.35000000003,0.1,30902.54,407.44,113709.75,226625.58,340335.33,TechFlow Electronics,USD,partial,wire_transfer,NET30,,Quality inspection required,2023-08-02,2023-08-07,invoices.csv,2026-02-10T22:25:28.068809
INV-1049D681,VND-001,INV-TECHFLOW-2022-00665,2024-03-31,2024-03-31,,PO-738488,460004.55,0.2,92000.91,0.0,433379.29,118626.17,552005.46,TechFlow Electronics,US DOLLARS,disputed,wire_transfer,NET30,john.doe@company.com,,2024-03-31,2024-04-01,invoices.csv,2026-02-10T22:25:28.068809
INV-D95827EE,VND-002,INV-GLOBGAD-2024-00526,2024-01-29,2024-01-29,2024-04-02,PO-659320,273449.13,0.0,0.0,334.78,273783.91,0.0,273783.91,Global Gadgets Ltd,USD,paid,credit_card,NET45,procurement@company.com,,2024-01-29,2024-03-06,invoices.csv,2026-02-10T22:25:28.068809
INV-0A674D14,VND-007,INV-MAPLETOY-2024-00546,2024-09-24,2024-09-24,2024-10-02,PO-698841,164169.69,0.05,8208.48,389.26,172767.43,0.0,172767.43,MapleCraft Toys,CAD,paid,check,NET30,procurement@company.com,,2024-09-24,2024-11-18,invoices.csv,2026-02-10T22:25:28.068809
INV-AEF9E641,VND-003,INV-NORDHOME-2023-00441,2024-06-23,2024-06-23,2024-07-19,PO-182395,225978.34,0.0,0.0,288.35,171133.76,55132.93,226266.69,Nordic Home Essentials,EUR,partial,credit_card,NET30,jane.smith@company.com,,2024-06-23,2024-08-16,invoices.csv,2026-02-10T22:25:28.068809
INV-86081C03,VND-002,INV-GLOBGAD-2023-00703,2024-07-19,2024-07-19,2024-08-10,PO-337251,233556.65999999997,0.1,23355.67,0.0,256912.33,0.0,256912.33,Global Gadgets Ltd,USD,paid,check,NET45,john.doe@company.com,,2024-07-19,2024-08-28,invoices.csv,2026-02-10T22:25:28.068809
INV-75E61471,VND-005,INV-FASHITA-2024-00154,2023-05-15,2023-05-15,2023-06-27,PO-648676,566535.0700000001,0.08,45322.81,0.0,611857.88,0.0,611857.88,FashionFirst Italia,EUR,paid,,NET30,,,2023-05-15,2023-05-30,invoices.csv,2026-02-10T22:25:28.068809
INV-6CA7DA6E,VND-008,INV-BEAUTYBL-2023-00025,2024-11-20,2024-11-20,2024-12-09,PO-229142,270133.23,0.2,54026.65,0.0,324159.88,0.0,324159.88,BeautyBliss Cosmetics,EUR,paid,credit_card,NET30,,,2024-11-20,2024-12-26,invoices.csv,2026-02-10T22:25:28.068809
INV-6E8C78A5,VND-008,INV-BEAUTYBL-2022-00341,2023-10-06,2023-10-06,2023-11-06,PO-790679,256390.72,0.2,51278.14,434.85,188344.32,119759.39,308103.71,BeautyBliss Cosmetics,EUR,partial,credit_card,NET30,john.doe@company.com,,2023-10-06,2023-10-18,invoices.csv,2026-02-10T22:25:28.068809
INV-684903E7,VND-007,INV-MAPLETOY-2023-00372,2023-10-10,2023-10-10,,,376483.35,0.2,75296.67,323.74,148775.78,303327.98,452103.76,MapleCraft Toys,CAD,overdue,,NET30,,,2023-10-10,2023-11-23,invoices.csv,2026-02-10T22:25:28.068809
INV-2A3EAA9D,VND-006,INV-BOOKWRLD-2022-00162,2023-05-03,2023-05-03,2023-03-15,PO-203683,38087.0,0.0,0.0,431.72,38518.72,0.0,38518.72,BookWorld Publishing,GBP,paid,check,NET15,jane.smith@company.com,,2023-03-05,2023-05-01,invoices.csv,2026-02-10T22:25:28.068809
INV-CAE380AB,VND-003,INV-NORDHOME-2022-00343,2023-04-08,2023-08-04,2023-05-17,PO-881021,48928.12,0.0,0.0,295.37,35861.72,13361.77,49223.49,Nordic Home Essentials,EUR,partial,wire_transfer,NET30,,,2023-04-08,2023-05-29,invoices.csv,2026-02-10T22:25:28.068809
INV-8DA8EA5D,VND-004,INV-AUSSPORT-2023-00723,2024-08-14,2024-08-14,2024-10-05,PO-750212,395351.35000000003,0.1,39535.14,319.44,435205.93,0.0,435205.93,Aussie Sports Gear,AUD,paid,check,NET30,jane.smith@company.com,,2024-08-14,2024-09-04,invoices.csv,2026-02-10T22:25:28.068809
INV-739C9548,VND-001,INV-TECHFLOW-2022-00541,2022-07-17,2022-07-17,,PO-695238,309886.0,0.21,65076.06,296.6,0.0,375258.66,375258.66,TechFlow Electronics,USD,pending,ach,NET30,john.doe@company.com,,2022-07-17,2022-08-19,invoices.csv,2026-02-10T22:25:28.068809
INV-91060936,VND-001,INV-TECHFLOW-2023-00503,2023-11-09,2023-09-11,,PO-548738,113056.12000000001,0.1,11305.61,0.0,30784.68,93577.05,124361.73,TechFlow Electronics,USD,disputed,ach,NET30,john.doe@company.com,Rush order,2023-09-11,2023-11-04,invoices.csv,2026-02-10T22:25:28.068809
INV-49A54DC1,VND-007,INV-MAPLETOY-2024-00063,2023-09-04,2023-04-09,2023-10-04,PO-518645,-10640.910000000003,0.2,-2128.18,86.46,-12682.63,0.0,-12682.63,MapleCraft Toys,CAD,paid,wire_transfer,NET30,john.doe@company.com,,2023-09-04,2023-10-24,invoices.csv,2026-02-10T22:25:28.068809
INV-0FB70749,VND-007,INV-MAPLETOY-2024-00190,2022-12-23,2022-12-23,2023-01-08,PO-316273,185484.41999999998,0.21,38951.73,123.46,224559.61,0.0,224559.61,MapleCraft Toys,CAD,paid,credit_card,NET30,jane.smith@company.com,Bulk discount applied,2022-12-23,2023-01-16,invoices.csv,2026-02-10T22:25:28.068809
INV-E0547DEC,VND-006,INV-BOOKWRLD-2022-00558,2024-11-16,2024-11-16,,PO-396439,346950.87,0.2,69390.17,374.55,381274.31,35441.28,416715.59,BookWorld Publishing,GBP,disputed,ach,NET15,procurement@company.com,Recurring monthly order,2024-11-16,2025-01-01,invoices.csv,2026-02-10T22:25:28.068809
INV-4FA1B267,VND-007,INV-MAPLETOY-2024-00533,2022-06-26,2022-06-26,2022-07-17,,197853.55,0.0,0.0,107.28,197960.83,0.0,197960.83,MapleCraft Toys,CAD,paid,check,NET30,,Recurring monthly order,2022-06-26,2022-08-02,invoices.csv,2026-02-10T22:25:28.068809
INV-7949870C,VND-005,INV-FASHITA-2023-00733,2024-07-25,2024-07-25,,PO-730248,317471.91000000003,0.08,25397.75,231.03,32652.38,310448.31,343100.69,FashionFirst Italia,EUR,overdue,ach,NET30,john.doe@company.com,,2024-07-25,2024-09-12,invoices.csv,2026-02-10T22:25:28.068809
INV-52D4DD79,VND-003,INV-NORDHOME-2024-00290,2022-11-05,2022-11-05,2022-11-19,PO-239102,31912.559999999998,0.07,2233.88,119.12,34265.56,0.0,34265.56,Nordic Home Essentials,EUR,paid,wire_transfer,NET30,,,2022-11-05,2022-11-13,invoices.csv,2026-02-10T22:25:28.068809
INV-CEEB9761,VND-007,INV-MAPLETOY-2023-00242,2023-02-02,2023-02-02,2023-03-15,PO-448940,328787.27,0.05,16439.36,420.98,345647.61,0.0,345647.61,MapleCraft Toys,CAD,paid,ach,NET30,procurement@company.com,,2023-02-02,2023-02-14,invoices.csv,2026-02-10T22:25:28.068809
INV-FE49E24B,VND-008,INV-BEAUTYBL-2022-00712,2022-06-19,2022-06-19,,PO-517012,615351.98,0.21,129223.92,0.0,0.0,744575.9,744575.9,BeautyBliss Cosmetics,EUR,pending,wire_transfer,NET30,jane.smith@company.com,,2022-06-19,2022-06-19,invoices.csv,2026-02-10T22:25:28.068809
INV-661FB9EC,VND-004,INV-AUSSPORT-2024-00015,2024-09-14,2024-09-14,,PO-302408,46964.72,0.2,9392.94,485.01,0.0,56842.67,56842.67,Aussie Sports Gear,AUD,pending,check,NET30,,Recurring monthly order,2024-09-14,2024-09-17,invoices.csv,2026-02-10T22:25:28.068809
INV-6CA43668,VND-002,INV-GLOBGAD-2024-00571,2024-06-23,2024-06-23,2024-07-31,PO-707040,163063.16,0.08,13045.05,149.44,176257.65,0.0,176257.65,Global Gadgets Ltd,USD,paid,wire_transfer,NET45,jane.smith@company.com,Damaged items replaced,2024-06-23,2024-08-02,invoices.csv,2026-02-10T22:25:28.068809
INV-A164D850,VND-005,INV-FASHITA-2023-00711,2024-10-19,2024-10-19,,,399620.31000000006,0.1,39962.03,0.0,424474.96,15107.38,439582.34,FashionFirst Italia,EUR,overdue,wire_transfer,NET30,jane.smith@company.com,,2024-10-19,2024-11-05,invoices.csv,2026-02-10T22:25:28.068809
INV-933CAF88,VND-002,INV-GLOBGAD-2022-00408,2022-02-25,2022-02-25,2022-04-25,PO-699098,171189.25,0.05,8559.46,122.58,93878.18,85993.11,179871.29,Global Gadgets Ltd,USD,partial,check,NET45,jane.smith@company.com,,2022-02-25,2022-03-31,invoices.csv,2026-02-10T22:25:28.068809
INV-50935989,VND-002,INV-GLOBGAD-2024-00270,2023-01-02,2023-01-02,2023-02-03,PO-112879,183394.02000000002,0.1,18339.4,415.79,202149.21,0.0,202149.21,Global Gadgets Ltd,USD,paid,,NET45,john.doe@company.com,,2023-01-02,2023-01-28,invoices.csv,2026-02-10T22:25:28.068809
INV-01AB69F8,VND-001,INV-TECHFLOW-2022-00567,2023-05-14,2023-05-14,2023-07-12,PO-903821,80657.99,0.2,16131.6,245.33,97034.92,0.0,97034.92,TechFlow Electronics,USD,paid,ach,NET30,,,2023-05-14,2023-07-09,invoices.csv,2026-02-10T22:25:28.068809
INV-99565A44,VND-002,INV-GLOBGAD-2024-00300,2024-09-30,2024-09-30,,PO-900645,738167.1699999999,0.07,51671.7,0.0,0.0,789838.87,789838.87,Global Gadgets Ltd,USD,pending,check,NET45,,Quality inspection required,2024-09-30,2024-11-08,invoices.csv,2026-02-10T22:25:28.068809
INV-B719FAEF,VND-003,INV-NORDHOME-2022-00552,2023-10-16,2023-10-16,,PO-523358,30697.92,0.0,0.0,0.0,0.0,30697.92,30697.92,Nordic Home Essentials,EUR,pending,wire_transfer,NET30,,,2023-10-16,2023-12-15,invoices.csv,2026-02-10T22:25:28.068809
INV-AB06E109,VND-005,INV-FASHITA-2023-00036,2024-12-26,2024-12-26,,PO-993489,114373.56,0.07,8006.15,330.56,42865.14,79845.13,122710.27,FashionFirst Italia,EUR,overdue,,NET30,procurement@company.com,Rush order,2024-12-26,2025-01-13,invoices.csv,2026-02-10T22:25:28.068809
INV-7EDC38F4,VND-003,INV-NORDHOME-2022-00775,2023-07-03,2023-07-03,,PO-578491,56881.770000000004,0.21,11945.17,0.0,49328.42,19498.52,68826.94,Nordic Home Essentials,EUR,overdue,,NET30,jane.smith@company.com,,2023-03-07,2023-04-01,invoices.csv,2026-02-10T22:25:28.068809
INV-745F7F03,VND-007,INV-MAPLETOY-2022-00198,2024-09-09,2024-09-09,2024-09-14,PO-968599,52001.020000000004,0.08,4160.08,119.85,22809.2,30686.64,53495.84,MapleCraft Toys,CAD,partial,ach,NET30,,,2024-09-09,2024-10-02,invoices.csv,2026-02-10T22:25:28.068809
INV-F6D22CEA,VND-001,INV-TECHFLOW-2022-00277,2023-10-08,2023-08-10,2023-11-03,PO-254230,647006.88,0.21,135871.44,0.0,782878.32,0.0,782878.32,TechFlow Electronics,$,paid,credit_card,NET30,procurement@company.com,,2023-10-08,2023-11-16,invoices.csv,2026-02-10T22:25:28.068809
INV-CBF16F9E,VND-008,INV-BEAUTYBL-2023-00417,2023-12-15,2023-12-15,2023-12-25,PO-855086,56471.9,0.07,3953.03,187.72,43118.85,17493.8,60612.65,BeautyBliss Cosmetics,EUR,partial,credit_card,NET30,john.doe@company.com,,2023-12-15,2024-01-16,invoices.csv,2026-02-10T22:25:28.068809
INV-90F7388F,VND-004,INV-AUSSPORT-2023-00437,2024-01-07,2024-01-07,2024-08-27,PO-468501,78461.55,0.0,0.0,0.0,78461.55,0.0,78461.55,Aussie Sports Gear,AUD,paid,check,NET30,,,2024-07-01,2024-07-08,invoices.csv,2026-02-10T22:25:28.068809
INV-4E531E6D,VND-005,INV-FASHITA-2024-00224,2024-01-06,2024-01-06,2024-02-21,PO-691167,235997.66999999998,0.05,11799.88,333.89,248131.44,0.0,248131.44,FashionFirst Italia,USD,paid,check,NET30,procurement@company.com,,2024-01-06,2024-02-20,invoices.csv,2026-02-10T22:25:28.068809
INV-F3CE8668,VND-004,INV-AUSSPORT-2022-00155,2023-06-09,2023-09-06,,PO-752236,270314.18,0.0,0.0,8.42,0.0,270322.6,270322.6,Aussie Sports Gear,AUD,pending,ach,NET30,john.doe@company.com,,2023-06-09,2023-07-04,invoices.csv,2026-02-10T22:25:28.068809
INV-C940AC8C,VND-007,INV-MAPLETOY-2022-00331,2022-10-03,2022-03-10,2022-10-24,,110024.14,0.05,5501.21,0.0,35675.28,79850.07,115525.35,MapleCraft Toys,CAD,partial,check,NET30,,Bulk discount applied,2022-10-03,2022-10-09,invoices.csv,2026-02-10T22:25:28.068809
INV-FA268CAC,VND-006,INV-BOOKWRLD-2023-00052,2024-07-07,2024-07-07,2024-08-06,PO-517418,189289.73,0.05,9464.49,216.6,198970.82,0.0,198970.82,BookWorld Publishing,GBP,paid,check,NET15,john.doe@company.com,,2024-07-07,2024-08-21,invoices.csv,2026-02-10T22:25:28.068809
INV-DE1F5A1F,VND-004,INV-AUSSPORT-2024-00614,2022-09-08,2022-09-08,,PO-146617,345677.95,0.07,24197.46,7.56,89371.4,280511.57,369882.97,Aussie Sports Gear,AUD,disputed,wire_transfer,NET30,jane.smith@company.com,,2022-09-08,2022-10-14,invoices.csv,2026-02-10T22:25:28.068809
INV-E5B2A2F3,VND-003,INV-NORDHOME-2022-00210,2023-07-26,2023-07-26,2023-09-02,PO-654272,91646.96,0.05,4582.35,321.23,43749.78,52800.76,96550.54,Nordic Home Essentials,EUR,partial,check,NET30,john.doe@company.com,,2023-07-26,2023-09-16,invoices.csv,2026-02-10T22:25:28.068809
INV-DA01214D,VND-009,INV-QUICKSUP-2022-00742,2022-08-27,2022-08-27,2022-09-30,PO-168983,181416.41,0.21,38097.45,392.15,161093.38,58812.63,219906.01,QuickSupply Co,USD,partial,ach,NET30,,,2022-08-27,2022-10-06,invoices.csv,2026-02-10T22:25:28.068809
INV-61307A6B,VND-007,INV-MAPLETOY-2022-00044,2023-12-17,2023-12-17,,PO-155064,161121.69,0.08,12889.74,0.0,5239.29,168772.14,174011.43,MapleCraft Toys,CAD,disputed,check,NET30,,,2023-12-17,2023-12-25,invoices.csv,2026-02-10T22:25:28.068809
INV-E5461D4F,VND-003,INV-NORDHOME-2022-00522,2024-08-22,2024-08-22,2024-09-26,PO-338694,264593.02,0.21,55564.53,223.1,320380.65,0.0,320380.65,Nordic Home Essentials,EUR,paid,,NET30,jane.smith@company.com,Quality inspection required,2024-08-22,2024-10-20,invoices.csv,2026-02-10T22:25:28.068809
INV-CE24FCDB,VND-003,INV-NORDHOME-2022-00055,2024-07-04,2024-07-04,2024-07-15,PO-973359,101585.68999999999,0.1,10158.57,0.0,111744.26,0.0,111744.26,Nordic Home Essentials,EUR,paid,,NET30,procurement@company.com,Quality inspection required,2024-07-04,2024-08-05,invoices.csv,2026-02-10T22:25:28.068809
INV-B735A0F9,VND-006,INV-BOOKWRLD-2024-00698,2022-03-04,2022-04-03,,PO-855186,604137.86,0.0,0.0,264.62,0.0,605642.03,605642.03,BookWorld Publishing,GBP,pending,credit_card,NET15,,Price negotiated,2022-04-03,2022-04-08,invoices.csv,2026-02-10T22:25:28.068809
INV-E30D090C,VND-001,INV-TECHFLOW-2023-00132,2022-07-27,2022-07-27,2022-08-08,PO-393717,31265.54,0.1,3126.55,0.0,34392.09,0.0,34392.09,TechFlow Electronics,USD,paid,credit_card,NET30,procurement@company.com,,2022-07-27,2022-09-25,invoices.csv,2026-02-10T22:25:28.068809
INV-4CAAB496,VND-004,INV-AUSSPORT-2024-00222,2022-07-07,2022-07-07,2022-08-30,,813621.46,0.1,81362.15,0.0,649225.42,245758.19,894983.61,Aussie Sports Gear,AUD,partial,ach,NET30,jane.smith@company.com,Rush order,2022-07-07,2022-07-10,invoices.csv,2026-02-10T22:25:28.068809
INV-E027CB4F,VND-004,INV-AUSSPORT-2024-00135,2023-01-01,2023-01-01,2023-02-28,PO-172883,330440.7,0.0,0.0,477.43,330918.13,0.0,330918.13,Aussie Sports Gear,AUD,paid,wire_transfer,NET30,,,2023-01-01,2023-02-06,invoices.csv,2026-02-10T22:25:28.068809
INV-69411BD3,VND-005,INV-FASHITA-2023-00282,2022-03-09,2022-09-03,,PO-620749,222598.53,0.07,15581.9,247.52,219553.1,18874.85,238427.95,FashionFirst Italia,EUR,disputed,wire_transfer,NET30,procurement@company.com,,2022-03-09,2022-04-30,invoices.csv,2026-02-10T22:25:28.068809
INV-F9BFCCBC,VND-007,INV-MAPLETOY-2023-00404,2023-02-20,2023-02-20,2023-03-10,PO-380271,255944.14000000004,0.2,51188.83,0.0,174257.2,134867.89,309125.09,MapleCraft Toys,USD,partial,,NET30,jane.smith@company.com,,2023-02-20,2023-03-14,invoices.csv,2026-02-10T22:25:28.068809
INV-4DBFC5CE,VND-002,INV-GLOBGAD-2023-00431,2023-02-13,2023-02-13,,PO-917919,59369.21000000001,0.08,4749.54,0.0,6894.42,57224.33,64118.75,Global Gadgets Ltd,USD,disputed,check,NET45,,,2023-02-13,2023-04-05,invoices.csv,2026-02-10T22:25:28.068809
INV-C5971BE4,VND-006,INV-BOOKWRLD-2024-00531,2022-05-15,2022-05-15,2022-06-03,PO-422056,329720.31,0.07,23080.42,394.32,353195.05,0.0,353195.05,BookWorld Publishing,GBP,paid,check,NET15,jane.smith@company.com,,2022-05-15,2022-07-12,invoices.csv,2026-02-10T22:25:28.068809
INV-CA25DCDD,VND-008,INV-BEAUTYBL-2024-00263,2023-03-11,2023-03-11,2023-12-16,PO-566371,133945.85,0.07,9376.21,462.69,143784.75,0.0,143784.75,BeautyBliss Cosmetics,EUR,paid,wire_transfer,NET30,jane.smith@company.com,,2023-11-03,2023-11-03,invoices.csv,2026-02-10T22:25:28.068809
